ID,tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,conllu_parse
1.24524e+18,I love hugging and now because of this corona shit I cant because of germs and shit and yea this sucks,0,0,0,0,0,1,1,"# text = I love hugging and now because of this corona shit I cant because of germs and shit and yea this sucks
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	love	love	VERB	VBP	_	22	ccomp	_	_
3	hugging	hug	VERB	VBG	_	2	xcomp	_	_
4	and	and	CCONJ	CC	_	2	cc	_	_
5	now	now	ADV	RB	_	6	advmod	_	_
6	because	because	SCONJ	IN	_	2	prep	_	_
7	of	of	ADP	IN	_	6	pcomp	_	_
8	this	this	DET	DT	_	10	det	_	_
9	corona	corona	ADJ	JJ	_	10	compound	_	_
10	shit	shit	NOUN	NN	_	6	pobj	_	_
11	I	I	PRON	PRP	_	12	nsubj	_	_
12	ca	can	AUX	MD	_	6	pcomp	_	_
13	nt	not	PART	RB	_	6	pcomp	_	_
14	because	because	SCONJ	IN	_	6	pcomp	_	_
15	of	of	ADP	IN	_	14	pcomp	_	_
16	germs	germ	NOUN	NNS	_	14	pobj	_	_
17	and	and	CCONJ	CC	_	16	cc	_	_
18	shit	shit	NOUN	NN	_	16	conj	_	_
19	and	and	CCONJ	CC	_	2	cc	_	_
20	yea	yea	VERB	VBD	_	2	conj	_	_
21	this	this	PRON	DT	_	22	nsubj	_	_
22	sucks	suck	VERB	VBZ	_	0	ROOT	_	_"
1.24524e+18,The world is taking an unexplainable trajectory we need God's devine intervention covid19,0,0,1,0,1,0,0,"# text = The world is taking an unexplainable trajectory we need God's devine intervention covid19
1	The	the	DET	DT	_	2	det	_	_
2	world	world	NOUN	NN	_	4	nsubj	_	_
3	is	be	AUX	VBZ	_	4	aux	_	_
4	taking	take	VERB	VBG	_	0	ROOT	_	_
5	an	an	DET	DT	_	7	det	_	_
6	unexplainable	unexplainable	ADJ	JJ	_	7	amod	_	_
7	trajectory	trajectory	NOUN	NN	_	4	dobj	_	_
8	we	we	PRON	PRP	_	9	nsubj	_	_
9	need	need	VERB	VBP	_	7	relcl	_	_
10	God	God	PROPN	NNP	_	14	poss	_	_
11	's	's	PART	POS	_	10	case	_	_
12	devine	devine	NOUN	NN	_	14	compound	_	_
13	intervention	intervention	NOUN	NN	_	14	compound	_	_
14	covid19	covid19	NOUN	NN	_	9	dobj	_	_"
1.24524e+18,These are the new rules for ending corona: >dont show up >dont come out >dont start now yeetzzz,1,1,0,0,0,1,0,"# text = These are the new rules for ending corona: >dont show up >dont come out >dont start now yeetzzz
1	These	these	PRON	DT	_	2	nsubj	_	_
2	are	be	AUX	VBP	_	13	ccomp	_	_
3	the	the	DET	DT	_	5	det	_	_
4	new	new	ADJ	JJ	_	5	amod	_	_
5	rules	rule	NOUN	NNS	_	2	attr	_	_
6	for	for	ADP	IN	_	5	prep	_	_
7	ending	end	VERB	VBG	_	6	pcomp	_	_
8	corona	corona	PROPN	NNP	_	7	dobj	_	_
9	:	:	PUNCT	:	_	2	punct	_	_
10	>	>	X	XX	_	13	meta	_	_
11	do	do	AUX	VBP	_	13	aux	_	_
12	nt	not	PART	RB	_	13	neg	_	_
13	show	show	VERB	VB	_	0	ROOT	_	_
14	up	up	ADP	RP	_	13	prt	_	_
15	>	>	PUNCT	NFP	_	13	dobj	_	_
16	do	do	AUX	VBP	_	18	aux	_	_
17	nt	not	PART	RB	_	18	neg	_	_
18	come	come	VERB	VB	_	13	xcomp	_	_
19	out	out	ADP	RP	_	18	prt	_	_
20	>	>	PUNCT	NFP	_	18	punct	_	_
21	do	do	AUX	VBP	_	23	aux	_	_
22	nt	not	PART	RB	_	23	neg	_	_
23	start	start	VERB	VB	_	13	ccomp	_	_
24	now	now	ADV	RB	_	23	advmod	_	_
25	yeetzzz	yeetzzz	X	FW	_	13	conj	_	_"
1.24524e+18,I will willingly expose myself to the coronavirus if it means punching anyone who tries to pull a fast one on me for April Fools Day.,0,0,0,0,0,0,1,"# text = I will willingly expose myself to the coronavirus if it means punching anyone who tries to pull a fast one on me for April Fools Day.
1	I	I	PRON	PRP	_	4	nsubj	_	_
2	will	will	AUX	MD	_	4	aux	_	_
3	willingly	willingly	ADV	RB	_	4	advmod	_	_
4	expose	expose	VERB	VB	_	0	ROOT	_	_
5	myself	myself	PRON	PRP	_	4	dobj	_	_
6	to	to	ADP	IN	_	4	prep	_	_
7	the	the	DET	DT	_	8	det	_	_
8	coronavirus	coronavirus	NOUN	NN	_	6	pobj	_	_
9	if	if	SCONJ	IN	_	11	mark	_	_
10	it	it	PRON	PRP	_	11	nsubj	_	_
11	means	mean	VERB	VBZ	_	4	advcl	_	_
12	punching	punch	VERB	VBG	_	11	xcomp	_	_
13	anyone	anyone	PRON	NN	_	12	dobj	_	_
14	who	who	PRON	WP	_	15	nsubj	_	_
15	tries	try	VERB	VBZ	_	13	relcl	_	_
16	to	to	PART	TO	_	17	aux	_	_
17	pull	pull	VERB	VB	_	15	xcomp	_	_
18	a	a	DET	DT	_	20	det	_	_
19	fast	fast	ADJ	JJ	_	20	amod	_	_
20	one	one	NOUN	NN	_	17	dobj	_	_
21	on	on	ADP	IN	_	20	prep	_	_
22	me	I	PRON	PRP	_	21	pobj	_	_
23	for	for	ADP	IN	_	17	prep	_	_
24	April	April	PROPN	NNP	_	26	compound	_	_
25	Fools	Fools	PROPN	NNP	_	26	compound	_	_
26	Day	Day	PROPN	NNP	_	23	pobj	_	_
27	.	.	PUNCT	.	_	4	punct	_	_"
1.24524e+18,Two brothers... two businesses folded.... this government is way to slow at EVERYTHING!!! COVID19,0,0,0,0,0,0,1,"# text = Two brothers... two businesses folded....
1	Two	two	NUM	CD	_	2	nummod	_	_
2	brothers	brother	NOUN	NNS	_	0	ROOT	_	_
3	...	...	PUNCT	:	_	2	punct	_	_
4	two	two	NUM	CD	_	5	nummod	_	_
5	businesses	business	NOUN	NNS	_	6	nsubj	_	_
6	folded	fold	VERB	VBD	_	2	relcl	_	_
7	....	....	PUNCT	.	_	6	punct	_	_

# text = this government is way to slow at EVERYTHING!!!
1	this	this	DET	DT	_	2	det	_	_
2	government	government	NOUN	NN	_	3	nsubj	_	_
3	is	be	AUX	VBZ	_	0	ROOT	_	_
4	way	way	NOUN	NN	_	3	attr	_	_
5	to	to	PART	TO	_	6	aux	_	_
6	slow	slow	VERB	VB	_	4	relcl	_	_
7	at	at	ADP	IN	_	6	prep	_	_
8	EVERYTHING	EVERYTHING	PROPN	NNP	_	7	pobj	_	_
9	!	!	PUNCT	.	_	3	punct	_	_
10	!	!	PUNCT	.	_	3	punct	_	_
11	!	!	PUNCT	.	_	3	punct	_	_

# text = COVID19
1	COVID19	COVID19	PUNCT	''	_	0	ROOT	_	_"
1.24524e+18,I demand Indian government to give minority status to coronavirus with immediate effect.,1,0,0,0,1,0,1,"# text = I demand Indian government to give minority status to coronavirus with immediate effect.
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	demand	demand	VERB	VBP	_	0	ROOT	_	_
3	Indian	indian	ADJ	JJ	_	4	amod	_	_
4	government	government	NOUN	NN	_	2	dobj	_	_
5	to	to	PART	TO	_	6	aux	_	_
6	give	give	VERB	VB	_	2	xcomp	_	_
7	minority	minority	NOUN	NN	_	8	compound	_	_
8	status	status	NOUN	NN	_	6	dobj	_	_
9	to	to	ADP	IN	_	6	dative	_	_
10	coronavirus	coronavirus	VERB	VB	_	9	pobj	_	_
11	with	with	ADP	IN	_	10	prep	_	_
12	immediate	immediate	ADJ	JJ	_	13	amod	_	_
13	effect	effect	NOUN	NN	_	11	pobj	_	_
14	.	.	PUNCT	.	_	2	punct	_	_"
1.24524e+18,Making jokes on Gau Mutra is a secular enterprise . Talking about Jamaats mischief is communalising Corona. Shoot the messenger!,0,0,0,0,0,0,1,"# text = Making jokes on Gau Mutra is a secular enterprise .
1	Making	make	VERB	VBG	_	6	csubj	_	_
2	jokes	joke	NOUN	NNS	_	1	dobj	_	_
3	on	on	ADP	IN	_	2	prep	_	_
4	Gau	Gau	PROPN	NNP	_	5	compound	_	_
5	Mutra	Mutra	PROPN	NNP	_	3	pobj	_	_
6	is	be	AUX	VBZ	_	0	ROOT	_	_
7	a	a	DET	DT	_	9	det	_	_
8	secular	secular	ADJ	JJ	_	9	amod	_	_
9	enterprise	enterprise	NOUN	NN	_	6	attr	_	_
10	.	.	PUNCT	.	_	6	punct	_	_

# text = Talking about Jamaats mischief is communalising Corona.
1	Talking	talk	VERB	VBG	_	5	csubj	_	_
2	about	about	ADP	IN	_	1	prep	_	_
3	Jamaats	Jamaats	PROPN	NNP	_	4	compound	_	_
4	mischief	mischief	NOUN	NN	_	2	pobj	_	_
5	is	be	AUX	VBZ	_	6	aux	_	_
6	communalising	communalise	VERB	VBG	_	0	ROOT	_	_
7	Corona	Corona	PROPN	NNP	_	6	dobj	_	_
8	.	.	PUNCT	.	_	6	punct	_	_

# text = Shoot the messenger!
1	Shoot	shoot	VERB	VB	_	0	ROOT	_	_
2	the	the	DET	DT	_	3	det	_	_
3	messenger	messenger	NOUN	NN	_	1	dobj	_	_
4	!	!	PUNCT	.	_	1	punct	_	_"
1.24524e+18,i don't think he's joking. idk he'd never make fun of sumn as serious and important as the coronavirus right ? esp as a korean citizen,0,0,0,0,1,0,1,"# text = i don't think he's joking.
1	i	I	PRON	PRP	_	4	nsubj	_	_
2	do	do	AUX	VBP	_	4	aux	_	_
3	n't	not	PART	RB	_	4	neg	_	_
4	think	think	VERB	VB	_	0	ROOT	_	_
5	he	he	PRON	PRP	_	7	nsubj	_	_
6	's	be	AUX	VBZ	_	7	aux	_	_
7	joking	joke	VERB	VBG	_	4	ccomp	_	_
8	.	.	PUNCT	.	_	4	punct	_	_

# text = idk he'd never make fun of sumn as serious and important as the coronavirus right ?
1	idk	idk	INTJ	UH	_	5	intj	_	_
2	he	he	PRON	PRP	_	5	nsubj	_	_
3	'd	would	AUX	MD	_	5	aux	_	_
4	never	never	ADV	RB	_	5	neg	_	_
5	make	make	VERB	VB	_	0	ROOT	_	_
6	fun	fun	NOUN	NN	_	5	dobj	_	_
7	of	of	ADP	IN	_	5	prep	_	_
8	sumn	sumn	NOUN	NN	_	7	pobj	_	_
9	as	as	ADP	IN	_	10	advmod	_	_
10	serious	serious	ADJ	JJ	_	5	advcl	_	_
11	and	and	CCONJ	CC	_	10	cc	_	_
12	important	important	ADJ	JJ	_	10	conj	_	_
13	as	as	SCONJ	IN	_	16	mark	_	_
14	the	the	DET	DT	_	15	det	_	_
15	coronavirus	coronavirus	NOUN	NN	_	16	nsubj	_	_
16	right	right	ADV	RB	_	5	advcl	_	_
17	?	?	PUNCT	.	_	5	punct	_	_

# text = esp as a korean citizen
1	esp	esp	ADV	RB	_	0	ROOT	_	_
2	as	as	ADP	IN	_	1	prep	_	_
3	a	a	DET	DT	_	5	det	_	_
4	korean	korean	ADJ	JJ	_	5	amod	_	_
5	citizen	citizen	NOUN	NN	_	2	pobj	_	_"
1.24524e+18,This show is doing the best at holding government to account for thier approach to Covid-19 GMB COVID19 covid19UK,1,1,0,0,0,0,0,"# text = This show is doing the best at holding government to account for thier approach to Covid-19 GMB COVID19 covid19UK
1	This	this	DET	DT	_	2	det	_	_
2	show	show	NOUN	NN	_	4	nsubj	_	_
3	is	be	AUX	VBZ	_	4	aux	_	_
4	doing	do	VERB	VBG	_	0	ROOT	_	_
5	the	the	DET	DT	_	6	det	_	_
6	best	good	ADJ	JJS	_	4	dobj	_	_
7	at	at	ADP	IN	_	4	prep	_	_
8	holding	hold	VERB	VBG	_	7	pcomp	_	_
9	government	government	NOUN	NN	_	8	dobj	_	_
10	to	to	PART	TO	_	11	aux	_	_
11	account	account	VERB	VB	_	8	xcomp	_	_
12	for	for	ADP	IN	_	11	prep	_	_
13	thier	thi	ADJ	JJR	_	14	poss	_	_
14	approach	approach	NOUN	NN	_	12	pobj	_	_
15	to	to	ADP	IN	_	14	prep	_	_
16	Covid-19	Covid-19	PROPN	NNP	_	17	compound	_	_
17	GMB	GMB	PROPN	NNP	_	15	pobj	_	_
18	COVID19	COVID19	PUNCT	.	_	4	npadvmod	_	_
19	covid19UK	covid19UK	NOUN	NNS	_	4	dobj	_	_"
1.24524e+18,Would live to disappear but Id literally have nothing to do cus of this coronavirus,0,0,0,1,0,1,1,"# text = Would live to disappear but Id literally have nothing to do cus of this coronavirus
1	Would	would	AUX	MD	_	2	aux	_	_
2	live	live	VERB	VB	_	0	ROOT	_	_
3	to	to	PART	TO	_	4	aux	_	_
4	disappear	disappear	VERB	VB	_	2	advcl	_	_
5	but	but	CCONJ	CC	_	2	cc	_	_
6	I	I	PRON	PRP	_	9	nsubj	_	_
7	d	d	X	XX	_	9	nsubj	_	_
8	literally	literally	ADV	RB	_	9	advmod	_	_
9	have	have	VERB	VBP	_	2	conj	_	_
10	nothing	nothing	PRON	NN	_	9	dobj	_	_
11	to	to	PART	TO	_	12	aux	_	_
12	do	do	VERB	VB	_	10	relcl	_	_
13	cus	cus	NOUN	NN	_	12	dobj	_	_
14	of	of	ADP	IN	_	13	prep	_	_
15	this	this	DET	DT	_	16	det	_	_
16	coronavirus	coronavirus	NOUN	NN	_	14	pobj	_	_"
1.24524e+18,What doesnt Mr. Schumer understand about distancing to counteract exposures to Covid19?,0,0,0,0,0,0,1,"# text = What doesnt Mr. Schumer understand about distancing to counteract exposures to Covid19?
1	What	what	PRON	WP	_	6	dobj	_	_
2	does	do	AUX	VBZ	_	6	aux	_	_
3	nt	not	PART	RB	_	6	neg	_	_
4	Mr.	Mr.	PROPN	NNP	_	5	compound	_	_
5	Schumer	Schumer	PROPN	NNP	_	6	nsubj	_	_
6	understand	understand	VERB	VB	_	0	ROOT	_	_
7	about	about	ADP	IN	_	6	prep	_	_
8	distancing	distance	VERB	VBG	_	7	pcomp	_	_
9	to	to	PART	TO	_	10	aux	_	_
10	counteract	counteract	VERB	VB	_	8	xcomp	_	_
11	exposures	exposure	NOUN	NNS	_	10	dobj	_	_
12	to	to	ADP	IN	_	10	prep	_	_
13	Covid19	Covid19	PROPN	NNP	_	12	pobj	_	_
14	?	?	PUNCT	.	_	6	punct	_	_"
1.24524e+18,"Modi testing the waters of free speech, it will start with coronavirus and there is no end.",0,0,0,0,1,1,1,"# text = Modi testing the waters of free speech, it will start with coronavirus and there is no end.
1	Modi	modi	VERB	VB	_	11	advcl	_	_
2	testing	test	VERB	VBG	_	1	xcomp	_	_
3	the	the	DET	DT	_	4	det	_	_
4	waters	water	NOUN	NNS	_	2	dobj	_	_
5	of	of	ADP	IN	_	4	prep	_	_
6	free	free	ADJ	JJ	_	7	amod	_	_
7	speech	speech	NOUN	NN	_	5	pobj	_	_
8	,	,	PUNCT	,	_	11	punct	_	_
9	it	it	PRON	PRP	_	11	nsubj	_	_
10	will	will	AUX	MD	_	11	aux	_	_
11	start	start	VERB	VB	_	0	ROOT	_	_
12	with	with	ADP	IN	_	11	prep	_	_
13	coronavirus	coronavirus	NOUN	NN	_	12	pobj	_	_
14	and	and	CCONJ	CC	_	11	cc	_	_
15	there	there	PRON	EX	_	16	expl	_	_
16	is	be	VERB	VBZ	_	11	conj	_	_
17	no	no	DET	DT	_	18	det	_	_
18	end	end	NOUN	NN	_	16	attr	_	_
19	.	.	PUNCT	.	_	16	punct	_	_"
1.24524e+18,"Those who are deliberately spreading the corona, is it entitled to treatment ??? An attempt to murder should be filed ???",0,0,0,0,1,0,1,"# text = Those who are deliberately spreading the corona, is it entitled to treatment ???
1	Those	those	PRON	DT	_	9	nsubj	_	_
2	who	who	PRON	WP	_	5	nsubj	_	_
3	are	be	AUX	VBP	_	5	aux	_	_
4	deliberately	deliberately	ADV	RB	_	5	advmod	_	_
5	spreading	spread	VERB	VBG	_	1	relcl	_	_
6	the	the	DET	DT	_	7	det	_	_
7	corona	corona	NOUN	NN	_	5	dobj	_	_
8	,	,	PUNCT	,	_	1	punct	_	_
9	is	be	AUX	VBZ	_	11	auxpass	_	_
10	it	it	PRON	PRP	_	11	nsubjpass	_	_
11	entitled	entitle	VERB	VBN	_	0	ROOT	_	_
12	to	to	ADP	IN	_	11	prep	_	_
13	treatment	treatment	NOUN	NN	_	12	pobj	_	_
14	?	?	PUNCT	.	_	11	punct	_	_
15	?	?	PUNCT	.	_	11	punct	_	_
16	?	?	PUNCT	.	_	11	punct	_	_

# text = An attempt to murder should be filed ???
1	An	an	DET	DT	_	2	det	_	_
2	attempt	attempt	NOUN	NN	_	7	nsubjpass	_	_
3	to	to	PART	TO	_	4	aux	_	_
4	murder	murder	VERB	VB	_	2	acl	_	_
5	should	should	AUX	MD	_	7	aux	_	_
6	be	be	AUX	VB	_	7	auxpass	_	_
7	filed	file	VERB	VBN	_	0	ROOT	_	_
8	?	?	PUNCT	.	_	7	punct	_	_
9	?	?	PUNCT	.	_	7	punct	_	_
10	?	?	PUNCT	.	_	7	punct	_	_"
1.24524e+18,"Kim jaejoong kena covid19, Get well soon",0,0,1,0,0,1,0,"# text = Kim jaejoong kena covid19, Get well soon
1	Kim	Kim	PROPN	NNP	_	4	compound	_	_
2	jaejoong	jaejoong	PROPN	NNP	_	4	compound	_	_
3	kena	kena	PROPN	NNP	_	4	compound	_	_
4	covid19	covid19	NOUN	NN	_	0	ROOT	_	_
5	,	,	PUNCT	,	_	4	punct	_	_
6	Get	get	VERB	VB	_	4	acl	_	_
7	well	well	ADV	RB	_	8	advmod	_	_
8	soon	soon	ADV	RB	_	6	advmod	_	_"
1.24524e+18,More difficulty for US as corona virus cases increasing rapidly in US. US thread CoronaVirusUpdates,0,0,0,1,1,0,0,"# text = More difficulty for US as corona virus cases increasing rapidly in US.
1	More	More	ADJ	JJR	_	2	amod	_	_
2	difficulty	difficulty	NOUN	NN	_	0	ROOT	_	_
3	for	for	ADP	IN	_	2	prep	_	_
4	US	US	PROPN	NNP	_	3	pobj	_	_
5	as	as	SCONJ	IN	_	9	mark	_	_
6	corona	corona	PROPN	NNP	_	7	compound	_	_
7	virus	virus	NOUN	NN	_	8	compound	_	_
8	cases	case	NOUN	NNS	_	9	nsubj	_	_
9	increasing	increase	VERB	VBG	_	2	advcl	_	_
10	rapidly	rapidly	ADV	RB	_	9	advmod	_	_
11	in	in	ADP	IN	_	9	prep	_	_
12	US	US	PROPN	NNP	_	11	pobj	_	_
13	.	.	PUNCT	.	_	2	punct	_	_

# text = US thread CoronaVirusUpdates
1	US	US	PROPN	NNP	_	2	compound	_	_
2	thread	thread	NOUN	NN	_	3	nsubj	_	_
3	CoronaVirusUpdates	coronavirusupdate	VERB	VBZ	_	0	ROOT	_	_"
1.24524e+18,People are still arriving in England from Coronavirus ravaged countries and not being tested at all,0,0,0,0,1,1,0,"# text = People are still arriving in England from Coronavirus ravaged countries and not being tested at all
1	People	People	NOUN	NNS	_	4	nsubj	_	_
2	are	be	AUX	VBP	_	4	aux	_	_
3	still	still	ADV	RB	_	4	advmod	_	_
4	arriving	arrive	VERB	VBG	_	0	ROOT	_	_
5	in	in	ADP	IN	_	4	prep	_	_
6	England	England	PROPN	NNP	_	5	pobj	_	_
7	from	from	ADP	IN	_	4	prep	_	_
8	Coronavirus	Coronavirus	PROPN	NNP	_	9	npadvmod	_	_
9	ravaged	ravage	VERB	VBN	_	10	amod	_	_
10	countries	country	NOUN	NNS	_	7	pobj	_	_
11	and	and	CCONJ	CC	_	4	cc	_	_
12	not	not	PART	RB	_	14	neg	_	_
13	being	be	AUX	VBG	_	14	auxpass	_	_
14	tested	test	VERB	VBN	_	4	conj	_	_
15	at	at	ADV	RB	_	16	advmod	_	_
16	all	all	ADV	RB	_	14	advmod	_	_"
1.24524e+18,omg... jaejoon has coronavirus and he got close to nogizaka yesterday hope he gets well soon and that no one got infected,0,0,0,0,1,1,0,"# text = omg... jaejoon has coronavirus and he got close to nogizaka yesterday hope he gets well soon and that no one got infected
1	omg	omg	PROPN	NNP	_	4	nsubj	_	_
2	...	...	PUNCT	:	_	4	punct	_	_
3	jaejoon	jaejoon	PROPN	NNP	_	4	nsubj	_	_
4	has	have	VERB	VBZ	_	0	ROOT	_	_
5	coronavirus	coronavirus	NOUN	NN	_	4	dobj	_	_
6	and	and	CCONJ	CC	_	8	cc	_	_
7	he	he	PRON	PRP	_	8	nsubj	_	_
8	got	get	VERB	VBD	_	4	conj	_	_
9	close	close	ADV	RB	_	8	advmod	_	_
10	to	to	ADP	IN	_	9	prep	_	_
11	nogizaka	nogizaka	PROPN	NNP	_	10	pobj	_	_
12	yesterday	yesterday	NOUN	NN	_	13	npadvmod	_	_
13	hope	hope	VERB	VBP	_	8	advcl	_	_
14	he	he	PRON	PRP	_	15	nsubj	_	_
15	gets	get	VERB	VBZ	_	13	ccomp	_	_
16	well	well	ADV	RB	_	15	advmod	_	_
17	soon	soon	ADV	RB	_	15	advmod	_	_
18	and	and	CCONJ	CC	_	13	cc	_	_
19	that	that	SCONJ	IN	_	23	mark	_	_
20	no	no	DET	DT	_	21	det	_	_
21	one	one	NOUN	NN	_	23	nsubjpass	_	_
22	got	get	AUX	VBD	_	23	auxpass	_	_
23	infected	infect	VERB	VBN	_	13	conj	_	_"
1.24524e+18,"How many more 9-11s, school shootings or a mutated corona virus that kills everyone?",0,0,0,0,0,0,1,"# text = How many more 9-11s, school shootings or a mutated corona virus that kills everyone?
1	How	how	SCONJ	WRB	_	2	advmod	_	_
2	many	many	ADJ	JJ	_	3	amod	_	_
3	more	more	ADJ	JJR	_	9	amod	_	_
4	9	9	NUM	CD	_	9	nummod	_	_
5	-	-	PUNCT	HYPH	_	6	punct	_	_
6	11s	11	NOUN	NNS	_	4	prep	_	_
7	,	,	PUNCT	,	_	6	punct	_	_
8	school	school	NOUN	NN	_	9	compound	_	_
9	shootings	shooting	NOUN	NNS	_	0	ROOT	_	_
10	or	or	CCONJ	CC	_	9	cc	_	_
11	a	a	DET	DT	_	14	det	_	_
12	mutated	mutate	VERB	VBN	_	14	amod	_	_
13	corona	corona	PROPN	NNP	_	14	compound	_	_
14	virus	virus	NOUN	NN	_	9	conj	_	_
15	that	that	PRON	WDT	_	16	nsubj	_	_
16	kills	kill	VERB	VBZ	_	14	relcl	_	_
17	everyone	everyone	PRON	NN	_	16	dobj	_	_
18	?	?	PUNCT	.	_	9	punct	_	_"
1.24524e+18,Please share actual microscopic slude image of coronavirus except WHO published coronavirus,1,0,0,0,1,0,1,"# text = Please share actual microscopic slude image of coronavirus except WHO published coronavirus
1	Please	please	INTJ	UH	_	2	intj	_	_
2	share	share	VERB	VB	_	0	ROOT	_	_
3	actual	actual	ADJ	JJ	_	6	amod	_	_
4	microscopic	microscopic	ADJ	JJ	_	6	amod	_	_
5	slude	slude	NOUN	NN	_	6	compound	_	_
6	image	image	NOUN	NN	_	2	dobj	_	_
7	of	of	ADP	IN	_	6	prep	_	_
8	coronavirus	coronavirus	NOUN	NN	_	7	pobj	_	_
9	except	except	SCONJ	IN	_	2	prep	_	_
10	WHO	who	PRON	WP	_	11	nsubj	_	_
11	published	publish	VERB	VBD	_	9	pcomp	_	_
12	coronavirus	coronavirus	NOUN	NN	_	11	dobj	_	_"
1.24524e+18,I think we can all as adults agree that Covid19 jokes today would be absolutely stupid. Just dont.,0,0,0,1,0,0,1,"# text = I think we can all as adults agree that Covid19 jokes today would be absolutely stupid.
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	think	think	VERB	VBP	_	0	ROOT	_	_
3	we	we	PRON	PRP	_	8	nsubj	_	_
4	can	can	AUX	MD	_	8	aux	_	_
5	all	all	ADV	RB	_	6	advmod	_	_
6	as	as	ADP	IN	_	8	advmod	_	_
7	adults	adult	NOUN	NNS	_	8	nsubj	_	_
8	agree	agree	VERB	VBP	_	2	ccomp	_	_
9	that	that	SCONJ	IN	_	14	mark	_	_
10	Covid19	Covid19	PROPN	NNP	_	11	amod	_	_
11	jokes	joke	NOUN	NNS	_	14	nsubj	_	_
12	today	today	NOUN	NN	_	11	npadvmod	_	_
13	would	would	AUX	MD	_	14	aux	_	_
14	be	be	AUX	VB	_	8	ccomp	_	_
15	absolutely	absolutely	ADV	RB	_	16	advmod	_	_
16	stupid	stupid	ADJ	JJ	_	14	acomp	_	_
17	.	.	PUNCT	.	_	2	punct	_	_

# text = Just dont.
1	Just	just	ADV	RB	_	2	advmod	_	_
2	do	do	VERB	VB	_	0	ROOT	_	_
3	nt	not	PART	RB	_	2	neg	_	_
4	.	.	PUNCT	.	_	2	punct	_	_"
1.24524e+18,I could go for a cheesy Gordita crunch rn but some hoe bitch corona wont let me,0,0,0,0,0,1,1,"# text = I could go for a cheesy Gordita crunch rn
1	I	I	PRON	PRP	_	3	nsubj	_	_
2	could	could	AUX	MD	_	3	aux	_	_
3	go	go	VERB	VB	_	0	ROOT	_	_
4	for	for	ADP	IN	_	3	prep	_	_
5	a	a	DET	DT	_	8	det	_	_
6	cheesy	cheesy	NOUN	NN	_	8	amod	_	_
7	Gordita	Gordita	PROPN	NNP	_	8	compound	_	_
8	crunch	crunch	NOUN	NN	_	4	pobj	_	_
9	rn	rn	ADP	RP	_	3	advmod	_	_

# text = but some hoe bitch corona wont let me
1	but	but	CCONJ	CC	_	8	cc	_	_
2	some	some	DET	DT	_	5	det	_	_
3	hoe	hoe	ADJ	JJ	_	5	amod	_	_
4	bitch	bitch	NOUN	NN	_	5	compound	_	_
5	corona	corona	NOUN	NN	_	8	nsubj	_	_
6	wo	will	AUX	MD	_	8	aux	_	_
7	nt	not	PART	RB	_	8	neg	_	_
8	let	let	VERB	VB	_	0	ROOT	_	_
9	me	I	PRON	PRP	_	8	dobj	_	_"
1.24524e+18,"Im getting irritated cuz my back hurt and I cant sleep, on top of the fact that theres corona outside...I quit",0,0,0,0,0,0,1,"# text = Im getting irritated cuz my back hurt
1	I	I	PRON	PRP	_	3	nsubj	_	_
2	m	m	AUX	VBP	_	3	aux	_	_
3	getting	get	VERB	VBG	_	0	ROOT	_	_
4	irritated	irritated	ADJ	JJ	_	3	acomp	_	_
5	cuz	cuz	SCONJ	IN	_	8	mark	_	_
6	my	my	PRON	PRP$	_	8	poss	_	_
7	back	back	ADJ	JJ	_	8	amod	_	_
8	hurt	hurt	NOUN	NN	_	3	advcl	_	_

# text = and I cant sleep, on top of the fact that theres corona outside...
1	and	and	CCONJ	CC	_	5	cc	_	_
2	I	I	PRON	PRP	_	5	nsubj	_	_
3	ca	can	AUX	MD	_	5	aux	_	_
4	nt	not	PART	RB	_	5	neg	_	_
5	sleep	sleep	VERB	VB	_	0	ROOT	_	_
6	,	,	PUNCT	,	_	5	punct	_	_
7	on	on	ADP	IN	_	5	prep	_	_
8	top	top	NOUN	NN	_	7	pobj	_	_
9	of	of	ADP	IN	_	8	prep	_	_
10	the	the	DET	DT	_	11	det	_	_
11	fact	fact	NOUN	NN	_	9	pobj	_	_
12	that	that	SCONJ	IN	_	14	mark	_	_
13	there	there	PRON	EX	_	14	expl	_	_
14	s	s	VERB	VBZ	_	11	acl	_	_
15	corona	corona	NOUN	NN	_	14	attr	_	_
16	outside	outside	ADV	RB	_	15	advmod	_	_
17	...	...	PUNCT	:	_	5	punct	_	_

# text = I quit
1	I	I	PRON	PRP	_	2	nsubj	_	_
2	quit	quit	VERB	VBP	_	0	ROOT	_	_"
